code|name|credit
009046|글로벌잉글리쉬1(진로탐색)|2
009048|글로벌잉글리쉬1(심화)|1
009073|English Speaking Strategies(TS) 1|2
009981|English Listening|2
009982|English Reading|2
010531|세계시민정신|3
010532|아시아공동체의이해|2
012154|English Speaking Strategies(IELTS) 1|2
012156|English Speaking Strategies(OPIC) 1|2
012161|기초프랑스어|3
012162|프랑스문화의이해|3
012163|기초스페인어|3
012164|스페인문화의이해|3
005565|스쿼시|1
006283|생활속의색채심리학|2
006425|스포츠와대중매체|2
006709|운동과다이어트|2
006711|건강과삶|2
009061|웰빙레저스포츠|2
009453|보컬트레이닝|3
010410|K-MOOC:웨어러블컴퓨터디자인|1
011093|골프|1
011324|K-MOOC:인공지능콘텐츠아트프로듀싱|1
012075|K-태권도1|2
012077|호신술|2
007221|진로설정과자기계발|2
008364|세종사회봉사1|1
008365|세종사회봉사2|1
009035|창업의이론과실제|3
010412|K-MOOC:콘텐츠산업의비즈니스전략|3
010651|진로오딧세이|1
010664|기술과창업|3
500914|행복학|3
501271|차문화와건강|3
501272|한일문화와의만남|3
501296|건강을지켜주는약초학|3
501299|이미지메이킹과매너|3
501332|나혼자영상만들기|3
501342|예술,역사를만나다-고대와근대|3
501345|노동법|3
501354|설득력있는프레젠테이션|3
501370|국제이주와노동정책|3
010418|자기주도창의전공Ⅰ|3
010419|자기주도창의전공Ⅱ|3
010420|자기주도창의전공Ⅲ|3
010421|자기주도창의전공Ⅳ|3
008334|교육봉사활동1|1
008336|교육봉사활동3|2
012151|창업과기업가정신|1
006937|한국현대사|3
011305|동서양의사상과윤리|3
011306|성서와기독교|3
011307|세계사|3
011308|생명과학의이해|3
011310|지구환경과기후변화|3
011311|현대과학으로의초대|3
011312|경영학|3
011313|경제학|3
011314|미디어빅뱅과방송|3
011316|융합예술의이해|3
011317|컴퓨터게임과메타버스|3
011318|한국의문화와한류|3
011319|현대예술의이해|3
007082|취업과진로|2
012160|직무적성검사의이해|1
000486|교육사회|2
000525|교육학개론|2
012152|취창업과진로역량개발|1
010083|취업전략및사회진출|2
000464|교육과정|2
000520|교육평가|2
007849|교직소양을위한독서강좌1|1
008283|교직실무|1
012070|디지털교육|1
010653|안보학|3
008276|학교현장실습|2
008910|생활지도및상담|2
010655|조직리더십|3
004559|한국문학의이해|3
010434|의사소통교육론|3
000588|국어문법론|3
008355|한국한문학의이해|3
004564|한국현대소설론|3
005329|국어교육론|3
000596|국어의미론|3
006855|한국현대시론|3
007832|국어교과교육론|3
008363|시조가사론|3
012097|AI와언어데이터분석|3
008370|독서교육론|3
008371|한국문학과문화콘텐츠|3
010111|졸업연구및진로1|1
008416|일본사회의이해|3
009495|중국어입문|3
011487|언어이야기|3
011639|초급일본어1|3
011745|시장경제의원리|3
011778|언어학과디지털휴머니티|3
007821|영어의미의흐름|3
007819|영국사회와문학|3
007820|영어음성음운론|3
007833|영어교과교육론|3
007933|현대영어학의흐름|3
010326|언어과학|3
005840|영어속의논리|3
011783|영어문법의이해와활용|3
008373|영미작가이야기|3
010366|인지체계와의사소통능력|3
011779|영미드라마의이해|3
011946|디지털일본학과AI리터러시|3
007909|일본어문법|3
010373|일본어작문|3
011638|중급일본어|3
005068|일본의무대예술|3
010379|일본어학개론|3
009084|일본현대사|3
006408|일본어능력시험|0
008413|현대일본과국제사회|3
009101|일본언어문화론|3
010387|거시경제의이해|3
010517|동아시아근현대사|3
007689|중급중국어1|3
009497|중급중국어연습1|3
008758|중국어능력시험|0
009506|중국문학과문화|3
011572|중국어회화연습1|3
007749|중국경제론|3
008751|중국정치사회론|3
010515|한류와문화산업|3
010522|경제신문독해|3
011672|역사와역사콘텐츠의이해|3
012104|인류의기원과선사문화|3
010253|역사학개론|3
001646|서양고대사|3
010252|동아시아고대사|3
010804|서양근세문화사|3
003518|한국근세사|3
007835|역사교과교육론|3
010255|동아시아근세사|3
011900|AI디지털기반역사문화자원큐레이션|3
007746|쟁점동양사|3
008418|쟁점서양사|3
010258|쟁점한국사|3
008734|교육학의탐구|3
010808|대학의이해|3
005071|교육철학의이해|3
008737|교육심리의이론과실제|3
000451|교수학습이론|3
001397|발달심리학|3
003402|평생교육론|3
006439|기업교육론|3
007813|원격교육론|3
007836|교육학교과교육론|3
010548|진로상담의이해와실제|3
010810|교육정책탐구|3
006689|학생상담의이론과실제|3
007814|교육평가론|3
007856|평생교육실습|3
011643|융합사회의정부와행정|3
002527|인사행정론|3
009908|조직론1|3
003147|지방행정론|3
011841|행정통계분석(기초)|3
003000|정책론|3
000922|도시행정론|3
003047|조사방법론|3
007596|전자정부론|3
007837|일반사회교과교육론|3
011644|AI시대의행정철학과윤리|3
000288|공기업론|3
007183|공법연습|3
008616|정책분석평가론|3
011840|복지정책론|3
004208|인간커뮤니케이션|3
004659|커뮤니케이션조사방법론|3
006691|커뮤니케이션이론|3
007396|정보리터러시|3
008427|광고매체기획|3
010467|영상콘텐츠제작기초|3
007404|디지털미디어와사회|3
007407|대중문화론|3
010470|디지털저널리즘|3
011558|PR전략|3
011560|광고크리에이티브|3
010474|콘텐츠글쓰기|3
010476|IMC전략과소비자|3
010477|영상제작워크샵|3
008802|법학입문|3
009600|헌법1|3
009602|민법총칙|3
009608|형법총론|3
008708|논리와논술|3
008711|상행위법|3
009604|채권총론|3
003706|행정법1|3
001757|세법|3
008724|노동법|3
008732|금융법|3
009607|형사소송법|3
000137|경영학원론|3
002869|재무관리|3
004008|회계원리1|3
004076|마케팅관리|3
005155|경영통계학|3
009253|경영과학|3
009277|비즈니스커뮤니케이션1|3
009867|Global Marketing|3
010131|경영기초영어|3
002340|원가회계|3
006799|보험과리스크|3
006858|서비스마케팅|3
007186|인적자원관리|3
007187|조직관리|3
007188|비즈니스인텔리전스|3
007253|기업윤리와사회적책임|3
007436|마케팅커뮤니케이션|3
007991|서비스운영관리|3
008437|채권분석|3
009255|경영데이터관리|3
009256|CEO멘토링1|2
009872|중급회계1|3
010391|상업교과교육론|3
010495|상업교수법|3
010615|마케팅애널리틱스|3
011531|조직연구|3
011935|회계AI애널리틱스|3
000834|노사관계론|3
003993|회계감사|3
006698|공급사슬관리|3
008486|리더십|3
009258|브랜드관리|3
010486|금융위험관리|3
010492|비즈니스애널리틱스|3
012263|실용금융|3
000200|경제학원론|3
001342|미시경제학|3
007768|경제수학|3
000209|계량경제학|3
000183|경제통합론|3
000659|국제무역론|3
003498|한국경제론|3
003954|화폐금융론|3
010448|빅데이터론|3
000830|노동경제학|3
007379|문화경제학|3
011835|경제학세미나1|3
012198|법경제학|3
011618|Hospitality경영원론|3
003855|호텔경영론|3
003998|회계원리|3
009614|호텔관광마케팅|3
000362|관광자원론|3
009888|축제경영연구|3
011607|AI와호스피탈리티산업|3
011609|호텔관광조직행동론|3
012224|논코딩데이터프로그래밍|3
004074|호텔관광재무관리|3
005282|카지노산업론|3
007439|여가공간계획론|3
007509|문화관광경영론|3
007839|관광교과교육론|3
009772|MICE산업론|3
009901|호텔관광연구방법론|3
009904|호텔관광사례연구세미나|3
009905|호텔관광기업가정신과리더쉽|3
010182|관광개발론|3
010183|호텔관광의사결정방법론|3
010184|호텔관광데이터분석|3
012226|호텔관광AI의사결정체계|3
004469|조리원리|3
007385|외식산업경영론|3
008453|기초한국조리실습|3
011481|외식서비스오퍼레이션|3
007312|외국조리실습|3
009515|외식경영통계|3
009765|바리스타및음료실습2|3
011479|주류개론및응용|3
011484|F&B품질평가관리|3
006463|레스토랑경영론|3
010684|SFM 외식데이터분석|3
010829|외식경영과학|3
009113|경영학원론|3
009114|마케팅원론|3
009351|관광산업의이해|3
009389|호텔외식경영실무1|3
003093|주류학|3
007445|식음료원가관리|3
009397|호텔외식경영실무3|3
011457|HRT디지털마케팅|3
012194|OTA경영캡스톤디자인|3
009118|HRT프랜차이즈시스템및경영론|3
009127|HRT소비자행동|3
009399|호텔외식경영실무5|3
009134|HRT프랜차이즈컨설팅|3
009401|호텔외식경영실무7|3
011475|HRT빅데이터기반상권분석|3
011811|경영학이해|3
010194|호텔연회기획과케이터링경영|3
010554|고객커뮤니케이션전략|3
011847|식음료영양헬스케어|3
009385|호텔기업경영론|3
009393|호텔외식마케팅|3
011600|호텔외식회계원리|3
010161|식품관련법규|3
010860|호텔외식조리경영실무5|3
009405|호텔외식마케팅조사론|3
009408|호텔외식컨설팅|3
010862|호텔외식조리경영실무7|3
010858|호텔외식조리경영실무3|3
011536|식재료구매유통관리론|3
010844|K-Food&세계요리실습|3
011587|외식빅데이터마이닝&시각화|3
009387|호텔외식원가관리|3
010869|카페베이커리실습|3
011631|기초통계학|3
006646|해석학개론1|3
007645|선형대수학1|3
011464|고급통계학|3
003064|조합론|3
004299|현대대수학1|3
004302|수리통계학1|3
002998|정수론|3
004029|회귀분석1|3
004081|전산통계실습|3
004102|수치해석|3
011274|계산수학2|3
002347|위상수학1|3
006469|범주형자료분석|3
002095|역학1|3
003677|항성천문학|3
001776|수리물리1|3
009700|기초계산과학|3
010884|현대물리학및실험|3
002035|양자역학1|3
002977|전자기학2|3
003182|천체물리학|3
007740|항성대기|3
010555|고급계산과학|3
011435|기초회로와센서실험|3
000283|고체물리학1|3
003335|통계물리학|3
007741|현대우주론|3
008044|전파천문학|3
009138|디스플레이광학|3
010886|데이터분석기법|3
002712|일반화학2|3
001476|분석화학실험|3
002354|유기화학1|3
002982|정량분석화학|3
007793|향장화학|3
008577|화학을위한물리|3
001114|무기화학|3
001283|물리화학2|3
001288|물리화학실험|3
004461|기기분석화학|3
006970|유기메카니즘|3
007840|화학교과교육론|3
011445|이차전지개론|3
004462|생화학|3
004309|유기합성|3
010557|신소재화학|3
002351|유기화학|3
004283|일반미생물학및실험|3
005194|생물리화학|3
001957|식품화학1|3
007468|식품공학|3
006591|기능성식품학|3
007612|향미화학및관능평가|3
009829|식품가공학및실험(종합설계)|3
010196|동물생명식품학|3
010200|식품기기분석|3
010888|식품위해미생물학및실험|3
007611|식품분석및실험|3
009827|식품냉동학|3
011082|향장식품소재공학|3
012134|식품정밀발효|3
006847|일반생물학1|3
004282|생화학1|3
004281|유기화학|3
008602|일반생리학|3
005212|세포생물학1|3
007818|분자생물학1및실험|3
005622|대사생화학|3
005643|생명의약학|3
006920|면역학2|3
009679|응용균학|3
005211|생물화학공학|3
008065|줄기세포학|3
008604|후성유전학|3
009326|단백질공학|3
009687|인지뇌과학|3
011975|바이오메디컬AI|3
012127|첨단바이오제약공학|3
012133|생명공학종합설계-캡스톤디자인1|3
009697|일반유전학|3
009855|재배학및실습|3
005458|생화학및실험|3
008960|식물생리학및실험|3
012119|AI기반생물정보학|3
012121|유전체학과AI|3
012123|AI기반분자육종학및실험|3
008972|종묘생산학|3
009672|생체신호전달|3
012124|AI활용식물스트레스생물학|3
011122|분자세포생물학및실험1|3
011123|식물생명과학및실습|3
011124|수산생물학및실험|3
011952|머신러닝기초및실습|3
011982|기능성바이오소재탐색|3
011128|종자생명산업과학및실습1|3
011135|천연물화학및실험1|3
004702|면역학|3
008974|생물정보학|3
011134|어류생리학|3
011976|산업및기능성곤충학|3
009267|빅데이터분석|3
011978|바이오식의약캡스톤디자인|3
006558|무선통신공학|3
006562|초고주파공학|3
007059|음향공학|3
007585|통신시스템설계|3
009654|전자정보통신공학특강A|3
009661|반도체공정실험|3
009662|전자회로설계|3
009947|캡스톤디자인A|3
011366|반도체종합설계A|6
011368|시스템반도체설계|3
011372|마이크로패키징|3
011383|반도체소자제작및실습1|3
011385|반도체시스템이론및실습|3
009960|Capstone디자인(산학협력프로젝트)|6
006132|영상처리|3
006135|정보보호개론|3
006478|무선통신|3
009665|패턴인식|3
011771|K-MOOC:생성형인공지능입문|3
011924|최신기술콜로키움3|1
012001|지능형엣지시스템|3
012008|AI기반악성코드분석|3
012168|K-MOOC:디지털포렌식|3
006208|가상현실|3
010000|기계학습|3
011904|생성형AI|3
012165|연구실인턴십3|3
010564|고급데이터처리|3
010237|AI로봇설계|3
010238|딥러닝시스템|3
005764|졸업작품(P/NP)|0
012035|제너레이티브디자인|3
012036|AI활용UX디자인|3
012181|디지털미디어캡스톤디자인프로젝트1|3
012183|아이덴티티캡스톤디자인1|3
012184|제품및운송기기캡스톤디자인3|3
012186|제품시스템캡스톤디자인1|3
010298|애니메이션코어스튜디오1|3
010300|웹툰커넥션프로덕션1|3
012215|만화·애니캡스톤디자인1|3
004474|통신이론|3
004600|디지털신호처리|3
004699|데이터통신|3
007453|전자회로1|3
009649|전자기1|3
011674|고급물리전자|3
002505|인공지능|3
004475|자동제어|3
007235|랜덤프로세스|3
008076|기초광학및실험|3
007330|확률및통계|3
009912|C프로그래밍및실습|3
004114|전기회로|3
008622|확률및랜덤변수|3
011678|기초전자물리|3
000307|공업수학2|3
004268|데이터구조론|3
005611|디지털논리회로|3
008621|MATLAB프로그래밍|3
004110|전기회로|3
011260|파이썬기반기계학습|3
011984|디지털트윈개론|3
011986|자료구조및알고리즘|3
011345|반도체개론|3
011441|기초물리전자공학|3
011936|반도체응용수학|3
011983|전기회로1|3
011351|반도체특화연구및실험2|3
006152|전자기학|3
007722|전자회로2|3
011358|반도체소자공학|3
011359|나노소재의합성및응용|3
004118|디지털시스템|3
009913|고급C프로그래밍및실습|3
009952|자료구조및실습|3
006237|웹프로그래밍|3
009914|공학설계기초(산학프로젝트입문)|3
009992|문제해결및실습:C++|3
011251|K-MOOC:모두를위한머신러닝|3
004310|운영체제|3
005246|신호및시스템|3
006474|C#프로그래밍|3
007219|데이터베이스|3
007313|프로그래밍언어의개념|3
010881|딥러닝|3
011921|최신기술콜로키움1|1
012142|지능형컴퓨터그래픽스|3
003284|컴퓨터네트워크|3
009173|정보보호와보안의기초|3
009955|이산수학및프로그래밍|3
009520|공개키암호론|3
009986|운영체제및보안|3
011566|K-MOOC:데이터베이스보안|3
011971|K-MOOC:메모리익스플로잇:해킹과방어|3
011973|정보보호연구입문|3
009957|오픈소스SW개론|3
011488|자료구조및실습|3
012009|객체지향프로그래밍:C++|3
010206|일반물리및시뮬레이션|3
012012|디지털이미지프로그래밍|3
010142|데이터분석개론|3
011499|인공지능수학|3
010148|텍스트마이닝|3
010227|컴퓨터구조및운영체제|3
011509|딥러닝실습|3
011514|컴퓨터비전|3
010224|창의SW기초설계|3
004642|동역학|3
011428|AI로봇프로그래밍|3
011647|메카트로닉스|3
001823|수치해석|3
001878|시스템프로그래밍|3
004599|통신시스템|3
011506|영상처리|3
011649|구동시스템|3
001275|물리학및실험1|3
008785|애니메이션기초1|3
010306|2D디자인|3
010307|3D디자인|3
012208|웹툰·만화기초1|3
003313|타이포그래피|2
006225|기초렌더링|3
010310|프로덕트디자인2|3
010312|비주얼커뮤니케이션디자인2|3
010314|디자인인모션1|3
011910|스마트UX&UI디자인1|3
000703|그래픽디자인1|3
010329|프로덕트&모빌리티디자인1|3
010333|스마트프로덕트디자인1|3
010335|3D그래픽어플리케이션|3
010336|인포그래픽|3
008790|콘텐츠기획1|3
010279|내러티브워크숍|3
010281|애니메이션액팅1|3
011185|프리비즈워크숍1|3
012209|컴퓨터그래픽스기초1|3
012219|웹툰·만화제작1|3
011090|디지털코믹스제작1|3
011191|비주얼디벨롭먼트1|3
011088|이펙트디자인1|3
011187|애니메이션워크숍1|3
012211|컴퓨터그래픽스고급1|3
012213|애니메이션디렉팅종합설계1|3
012169|국가·국방사이버안보론|3
009224|리눅스의기초및실습|3
010220|북한학|3
011901|지능사물인터넷개론|3
006139|임베디드시스템|3
012092|지능형IoT융합서비스(모듈형)|3
011990|지능IoT플랫폼|3
012027|사물강화학습|3
012170|IoT네트워크|3
012171|IoT통신시스템|3
012174|SIP창업실행세미나|3
012175|SIP재무투자세미나|1
012172|IoT산업연계실습1|3
012191|병영체험1|0
012192|전쟁론|3
000304|공업수학1|3
011277|건축기초설계|3
006153|건축구조시스템|3
006154|건축환경개론|3
004321|구조역학2|3
007663|건축환경설계|3
008180|건설관리및경영|3
004431|건축일반구조|3
006479|건축기계설비시스템|3
007662|철근콘크리트공학|3
012037|건축공학AI|3
007812|공학설계A|3
004704|철골구조|3
006574|건축전기설비시스템|3
006932|건축실무|3
008182|구조계획및설계|3
003353|통계학개론|3
006157|스튜디오1|6
006776|건축디지털디자인1|3
011280|표현과매체|3
006481|스튜디오3|6
007828|건축시공및관리|3
011286|현대건축사|3
011283|디지털패브리케이션|3
006577|건축법제도|3
006663|스튜디오5|6
008642|프로젝트관리론|3
006765|도시계획|3
010273|건축구조역학|3
006930|스튜디오7|6
007177|공간과사회|3
004280|응용역학및연습1|3
004674|환경공학및실험|3
010657|유체역학및연습|3
007153|기초창의설계|3
010589|콘크리트공학|3
010590|구조공학|3
004852|측량학|3
010591|재해방지공학|3
010593|강구조공학|3
011426|스마트수처리시스템공학|3
004710|해안및항만공학|3
004898|내진설계|3
005222|도로공학|3
010598|건설CAD|3
011963|AI기반건설환경데이터분석|3
011436|환경해양학|3
012243|지구시스템모델링입문|3
007738|토양지하수환경학|3
010902|졸업논문연구|3
009638|환경에너지전문가과정연습|3
005217|재료열역학1|3
006682|결정구조및X-선회절|3
006680|신소재과학1|3
007160|전기전자공학|3
009196|공학기초설계실험|3
012205|나노신소재화학|3
012207|재료전자기학|3
005650|고체물리|3
006683|확산및상변태|3
000264|고분자화학|3
005918|반도체재료|3
007315|기초물리화학|3
008495|에너지재료|3
009024|산화물재료|3
010079|금속과세라믹기초설계및실험|3
007274|고분자합성|3
007460|초미립소재학|3
007461|자성체재료|3
009020|반도체나노소자|3
010081|나노신소재창의연구1(종합설계)|3
000787|기초역학|3
004510|고체역학|3
004714|열역학|3
006889|기계제도및CAD|3
007620|기초설계|3
006312|기계제작법|3
005233|유체기계|3
006891|기계진동학|3
007698|응용기계설계|3
005232|기초유한요소법|3
006486|로보틱스|3
007465|연소공학개론|3
009850|종합설계A|3
012230|에너지자원시스템개론|3
009541|전산프로그래밍및실습|3
010916|위성원격탐사개론및실습|3
011796|지구시스템의이해|3
011577|지하공간활용공학|3
006657|지질공학및실습|3
011800|금속생산회수공학|3
011802|디지털자료처리및실습|3
011941|지오빅데이터활용|3
012237|에너지자원AI로봇공학및실습|3
008991|원자및핵물리|3
010924|양자공학개론|3
011390|원자력공학개론1|3
009568|원자로열역학|3
009002|원자로열수력학|3
009571|방사선계측및실험|3
009846|원자력발전소구조해석|3
010929|원자로해석실무|3
010930|원자로동역학및보호계통|3
012019|미래형원전재료|3
009590|원자력안전과물리적방호|3
009618|환경공학개론|3
009815|기상대기과학|3
011434|환경정보공학|3
012242|데이터기반수질문제해결PBL|3
011360|우주항공입문|3
011406|항공우주제도및CAD|3
006885|비행동역학|3
004715|진동학|3
004756|압축성유체역학|3
010662|메카트로닉스종합설계|3
011352|항공우주AI기초|3
007164|응용공기역학및설계|3
008115|로켓공학및설계|3
009249|항공우주공학연구1|3
009835|종합설계1|3
010922|자율비행체시스템설계2|3
011829|자율비행체공학개론|3
004755|항공기구조역학|3
011827|공기역학2|3
008764|군사학개론|3
011378|비행기초역학1|3
009530|관숙비행|1
009532|비행역학|3
011067|모의비행이론및실습|3
011070|항공안전관리론|3
011369|우주기술운용체계1|3
006164|무인항공기설계1|3
011073|모의비행실습2|2
004508|디지털시스템및실험|3
008766|군대윤리|3
010213|장교직무교육세미나3|0
008768|선형대수와시스템이론|3
010215|장교직무교육세미나5|0
010932|고급프로그래밍언어|3
008922|무기체계공학|3
010217|장교직무교육세미나7|0
008777|응용제어시스템|3
008929|로봇공학|3
009207|전자전|3
010935|국방딥러닝신호처리|3
010939|통신공학|3
000806|기초한국화1|2
005681|기초회화1|2
004120|기초소묘|2
008659|서양미술사1|2
000773|기초서양화1|3
009543|인물화|3
001798|수묵화|2
002398|유화기법1|2
003561|한국미술사|2
005105|컴퓨터드로잉1|2
011236|공간연구|2
002390|유화1|3
004127|한국화1|3
001643|서.현대회화|2
003810|현대미술론|2
004129|한.현대회화|2
007381|멀티미디어와회화1|2
007843|미술교과교육론|3
001629|서.종합실기1|3
004747|한.종합실기1|3
005624|사진과회화|1
012199|한.캡스톤디자인1|2
012200|서.캡스톤디자인1|2
008505|기초패턴설계|3
010941|패션디자인기초|3
008506|패션디자인|3
010942|텍스타일캡스톤디자인|3
004744|모델드로잉|3
007419|한복의복구성|3
010943|고급패턴종합설계|3
008513|고급패션드레이핑|3
007845|의상교과교육론|3
010946|기초니트종합설계|3
010947|디지털패션종합설계|3
012248|인공지능과패션디자인응용|3
009941|창작패턴종합설계|3
010015|패션소재기획종합설계|3
010016|패션컬렉션종합설계|3
002894|전공실기1|1
004134|연주1|2
010640|오케스트라및앙상블1|3
012223|디지털악전과음악소프트웨어|3
001045|딕션1|2
003647|합창1|1
007140|현악합주1|2
007427|관악합주1|2
007706|피아노교수법|3
009471|체임버뮤직1|3
009482|시창청음1|3
002112|연주3|2
002902|전공실기3|1
003464|피아노문헌1|3
009469|딕션3|2
004135|합창3|1
007424|현악합주3|2
007678|관악합주3|2
009473|체임버뮤직3|3
009479|화성법및대위법1|3
009750|레코딩실습1|2
009754|리듬연구|3
009928|컴퓨터음악2|2
010642|오케스트라및앙상블3|3
002907|전공실기5|1
004137|합창5|1
004139|연주5|2
001738|성악문헌1|3
002455|음악사1|3
007679|현악합주5|2
007785|관악합주5|2
007846|음악교과교육론|3
009475|체임버뮤직5|3
009486|관현악문헌|3
009758|실용음악편곡법|3
010645|오케스트라및앙상블5|3
002911|전공실기7|1
010394|연주7|2
002432|음악분석|3
007789|현악합주7|2
008187|관악합주7|2
009477|체임버뮤직7|3
009484|오페라워크샾1|1
009930|반주문헌1|3
010032|즉흥연주기법|3
010643|오케스트라및앙상블7|3
003220|체육원리|3
010952|기초종목실기|2
011094|운동과건강|3
012089|태권도1|2
006902|체육철학|3
002552|인체해부학|3
003224|체육측정평가|3
010953|구기스포츠|2
010956|스포츠경영학|3
001844|스포츠특강1|2
002329|운동생리학|3
003218|체육심리학|3
006900|레저스포츠1|2
007847|체육교과교육론|3
005765|졸업시험(P/NP)|0
007384|스포츠마케팅|3
004337|코우치학|3
006903|스포츠과학실험법|3
010958|스포츠재활|3
003768|현대무용기본1|2
004495|발레테크닉1|1
005656|발레레파토리1|1
007217|발레기초1|2
008823|모던댄스1|1
008827|한국전통무용기교훈련1|1
008829|한국창작무용기교훈련1|1
008902|한국전통무용기본1|2
012247|AI융합워크샵1|1
007550|전통타악실기|2
008831|신체요법|2
004736|발레테크닉3|1
005657|발레레파토리3|1
008825|모던댄스3|1
008834|전통춤기교실습1|1
008836|창작춤기교실습1|1
012250|AI융합워크샵3|1
001187|무용구성법|2
008843|한국무용표현법|2
010270|발레사|2
012252|미디어무용작품분석|2
005660|고급현대무용1|1
008838|발레테크닉5|1
008849|컨템포러리댄스1|1
008853|한국전통무용안무1|1
008855|한국창작무용안무1|1
008868|발레레파토리5|1
008858|한국무용창작기법|2
009228|발레워크샵1|2
010271|발레공연과실습|2
011214|무용교육론|3
012255|AI무용미디어리서치|2
005661|고급현대무용3|1
008840|발레테크닉7|1
008851|컨템포러리댄스3|1
008864|한국전통무용작품분석1|1
008866|한국창작무용작품분석1|1
008870|발레레파토리7|1
009230|캐릭터발레1|1
012257|무용미학과디지털비평|2
005627|영화개론|3
007034|무대매커니즘1|2
008673|스토리텔링|2
008674|영상표현기초|1
008675|연극의이해|2
009976|기초연기1(근육과감각훈련)|3
009977|개별창의연구1|0
010970|호흡과발성1|2
004522|작품분석|2
006171|촬영조명1|3
007285|세계연극사|2
010054|텍스트와연기실습1|3
010056|공연프로덕션실습1|0
006174|영화제작WS1|2
010053|편집|2
010972|신체언어훈련1|2
004725|다큐영화제작|2
008687|동양영화사|2
004732|영화제작WS3|2
007848|연극영화교과교육론|3
008686|매체연기실습1|2
008700|영화기술고급|2
010050|화술트레이닝2|3
010058|연기실습콜라보레이션1|3
006177|영화제작WS5|2
008695|장편영화기획|3
008696|공연제작Project1|3
010059|영화장르연구|3
010061|다중매체연기연구|2
008726|불법행위법|3
012113|LEET언어이해심화|3
012114|LEET추리논증연습|3
012135|뉴미디어필름메이킹1|3
011229|모션그래픽스1:원리|3
011231|3D모션디자인|3
012139|AI기반콘텐츠전략기획|3
012137|AI영상디자인스튜디오1|3
012010|문화축제기획프로젝트|3
012038|인공지능과스토리텔링|3
011998|미디어문화와플랫폼|3
010999|대중문화연구|3
010748|럭셔리브랜드큐레이션|3
011007|가죽제품설계|3
011010|럭셔리브랜드스튜디오|3
010782|퍼포밍아트1(무대디자인과제작)|3
011020|융합캡스톤디자인4|3
011970|GMSW-AI영상편집|3
010504|GMSW-미디어네트워크분석|3
010483|GMSW-글로벌시장과일본문화콘텐츠|3
010605|디자인씽킹|3
010979|실전창업동아리1|3
012050|창업재무|3
012051|온라인커머스실전창업|3
010610|사업계획서|3
011076|인공지능기초수학|3
012052|ES-인공지능과디지털아트|3
011222|시스템생명공학캡스톤디자인Ⅰ|3
011101|문화현장실습|3
011213|예술융합캡스톤디자인|6
008920|해전사|3
010211|장교직무교육세미나1|0
010936|해양체육|1
001938|식품재료학|3
